"variable_name","variable_description","parameter_distribution","i","j","t","parameter_name","parameter_value"
"nu","vaccination rate absolute value","point",NA,"KEN",2023-02-23,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"CMR",2023-02-24,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"KEN",2023-02-24,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"CMR",2023-02-25,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"KEN",2023-02-25,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"CMR",2023-02-26,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"KEN",2023-02-26,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"CMR",2023-02-27,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"KEN",2023-02-27,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MOZ",2023-02-27,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"CMR",2023-02-28,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"KEN",2023-02-28,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MOZ",2023-02-28,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"CMR",2023-03-01,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"KEN",2023-03-01,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MOZ",2023-03-01,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"CMR",2023-03-02,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"KEN",2023-03-02,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MOZ",2023-03-02,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"CMR",2023-03-03,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MOZ",2023-03-03,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"CMR",2023-03-04,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MOZ",2023-03-04,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"CMR",2023-03-05,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MOZ",2023-03-05,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"CMR",2023-03-06,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MOZ",2023-03-06,"mean",19100
"nu","vaccination rate absolute value","point",NA,"CMR",2023-03-07,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"CMR",2023-03-08,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MOZ",2023-03-30,"mean",2e+05
"nu","vaccination rate absolute value","point",NA,"MOZ",2023-03-31,"mean",2e+05
"nu","vaccination rate absolute value","point",NA,"MOZ",2023-04-01,"mean",2e+05
"nu","vaccination rate absolute value","point",NA,"MOZ",2023-04-02,"mean",2e+05
"nu","vaccination rate absolute value","point",NA,"MOZ",2023-04-03,"mean",110600
"nu","vaccination rate absolute value","point",NA,"MOZ",2023-04-04,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MOZ",2023-04-05,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MOZ",2023-04-06,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MOZ",2023-04-07,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MOZ",2023-04-08,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MOZ",2023-04-09,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MOZ",2023-04-10,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MOZ",2023-04-11,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MOZ",2023-04-12,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MWI",2023-04-25,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MWI",2023-04-26,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MWI",2023-04-27,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MWI",2023-04-28,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MWI",2023-04-29,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MWI",2023-04-30,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MWI",2023-05-01,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MWI",2023-05-02,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MWI",2023-05-03,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MWI",2023-05-04,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MWI",2023-05-05,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-05-15,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-05-16,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-05-17,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-05-18,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-05-19,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-05-20,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-05-21,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-05-22,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-05-23,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-05-24,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-05-25,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-05-26,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-05-27,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-05-28,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-05-29,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-05-30,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-05-31,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-06-01,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-06-02,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZMB",2023-06-05,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZMB",2023-06-06,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZMB",2023-06-07,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZMB",2023-06-08,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZMB",2023-06-09,"mean",26600
"nu","vaccination rate absolute value","point",NA,"KEN",2023-08-03,"mean",2e+05
"nu","vaccination rate absolute value","point",NA,"KEN",2023-08-04,"mean",170800
"nu","vaccination rate absolute value","point",NA,"KEN",2023-08-05,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"KEN",2023-08-06,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"KEN",2023-08-07,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"KEN",2023-08-08,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"KEN",2023-08-09,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-08-10,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"KEN",2023-08-10,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-08-11,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"KEN",2023-08-11,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-08-12,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"KEN",2023-08-12,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"SOM",2023-08-12,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-08-13,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"KEN",2023-08-13,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"SOM",2023-08-13,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-08-14,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"KEN",2023-08-14,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"SOM",2023-08-14,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-08-15,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"KEN",2023-08-15,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"SOM",2023-08-15,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"CMR",2023-08-16,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-08-16,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"KEN",2023-08-16,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"SOM",2023-08-16,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"CMR",2023-08-17,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-08-17,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"KEN",2023-08-17,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"SOM",2023-08-17,"mean",35800
"nu","vaccination rate absolute value","point",NA,"CMR",2023-08-18,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-08-18,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"CMR",2023-08-19,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-08-19,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"CMR",2023-08-20,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-08-20,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"CMR",2023-08-21,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-08-21,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"CMR",2023-08-22,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-08-22,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"CMR",2023-08-23,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-08-23,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"CMR",2023-08-24,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-08-24,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"CMR",2023-08-25,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-08-25,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"CMR",2023-08-26,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-08-26,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"CMR",2023-08-27,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-08-27,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"CMR",2023-08-28,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-08-28,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"CMR",2023-08-29,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-08-29,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"CMR",2023-08-30,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-08-30,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"CMR",2023-08-31,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-08-31,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"CMR",2023-09-01,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"CMR",2023-09-02,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-09-16,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-09-17,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-09-18,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-09-19,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-09-20,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-09-21,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-09-22,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-09-23,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-09-24,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-09-25,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-09-26,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-09-27,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-09-28,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-09-29,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-09-30,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-10-01,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-10-02,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-10-03,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-10-04,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MOZ",2023-10-24,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MOZ",2023-10-25,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MOZ",2023-10-26,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MOZ",2023-10-27,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MOZ",2023-10-28,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MOZ",2023-10-29,"mean",7300
"nu","vaccination rate absolute value","point",NA,"ETH",2023-11-11,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-11-12,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-11-13,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-11-14,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-11-15,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-11-16,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-11-17,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-11-18,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-11-19,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-11-20,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-11-21,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-11-22,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-11-23,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-11-24,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-11-25,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-11-29,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-11-30,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-12-01,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-12-02,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-12-03,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-12-04,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-12-05,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-12-06,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2023-12-07,"mean",62300
"nu","vaccination rate absolute value","point",NA,"COD",2023-12-11,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2023-12-12,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2023-12-13,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2023-12-14,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2023-12-15,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2023-12-16,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2023-12-17,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2023-12-18,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2023-12-19,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2023-12-20,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2023-12-21,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2023-12-22,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2023-12-23,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2023-12-24,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2023-12-25,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2023-12-26,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2023-12-27,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2023-12-28,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2023-12-29,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2023-12-30,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2023-12-31,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2024-01-01,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2024-01-02,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2024-01-03,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2024-01-04,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2024-01-05,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2024-01-06,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2024-01-07,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2024-01-08,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MOZ",2024-01-08,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2024-01-09,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MOZ",2024-01-09,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2024-01-10,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MOZ",2024-01-10,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2024-01-11,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2024-01-11,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MOZ",2024-01-11,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2024-01-12,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2024-01-12,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MOZ",2024-01-12,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2024-01-13,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2024-01-13,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MOZ",2024-01-13,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2024-01-14,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2024-01-14,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MOZ",2024-01-14,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2024-01-15,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2024-01-15,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MOZ",2024-01-15,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2024-01-16,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2024-01-16,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MOZ",2024-01-16,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZMB",2024-01-16,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2024-01-17,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2024-01-17,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MOZ",2024-01-17,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZMB",2024-01-17,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2024-01-18,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2024-01-18,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MOZ",2024-01-18,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZMB",2024-01-18,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2024-01-19,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2024-01-19,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MOZ",2024-01-19,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZMB",2024-01-19,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2024-01-20,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2024-01-20,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MOZ",2024-01-20,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZMB",2024-01-20,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2024-01-21,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2024-01-21,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MOZ",2024-01-21,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZMB",2024-01-21,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2024-01-22,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MOZ",2024-01-22,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZMB",2024-01-22,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2024-01-23,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MOZ",2024-01-23,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZMB",2024-01-23,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2024-01-24,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MOZ",2024-01-24,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZMB",2024-01-24,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2024-01-25,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MOZ",2024-01-25,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZMB",2024-01-25,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2024-01-26,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MOZ",2024-01-26,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZMB",2024-01-26,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2024-01-27,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MOZ",2024-01-27,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZMB",2024-01-27,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2024-01-28,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MOZ",2024-01-28,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZMB",2024-01-28,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2024-01-29,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MOZ",2024-01-29,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZMB",2024-01-29,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZWE",2024-01-29,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MOZ",2024-01-30,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZMB",2024-01-30,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZWE",2024-01-30,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZMB",2024-01-31,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZWE",2024-01-31,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZMB",2024-02-01,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZWE",2024-02-01,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZMB",2024-02-02,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZWE",2024-02-02,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZMB",2024-02-03,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZWE",2024-02-03,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZWE",2024-02-04,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZWE",2024-02-05,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZWE",2024-02-06,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZWE",2024-02-07,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZWE",2024-02-08,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZWE",2024-02-09,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZWE",2024-02-10,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZWE",2024-02-11,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZWE",2024-02-12,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZWE",2024-02-13,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZWE",2024-02-14,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZWE",2024-02-15,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZWE",2024-02-16,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZWE",2024-02-17,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZWE",2024-02-18,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2024-03-07,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2024-03-08,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2024-03-09,"mean",88000
